titulo,texto,categoria
Análise de sistemas é a atividade que tem como finalidade a ,"Análise de sistemas é a atividade que tem como finalidade a realização de estudos de processos a fim de encontrar o melhor caminho racional para que a informação possa ser processada. Um analista de sistemas pode trabalhar no projeto de criação de um novo sistema ou no serviço de manutenção de sistemas já prontos. Devido a alta quantidade de sistemas já existentes, a maior parte do trabalho se dá na manutenção dos sistemas, o que geralmente envolve também a manutenção de software. Também é comum que um analista de sistemas trabalhe na criação de um sistema e depois disso passe a trabalhar na manutenção do sistema criado. Os analistas de sistemas estudam os diversos sistemas existentes entre hardwares (equipamentos), softwares (programas) e o usuário final. No caso dos sistemas de informações (sistemas que possuem como objetivo gerenciar informação), os seus comportamentos e aplicações são desenvolvidos a partir de soluções que serão padronizadas e transcritas da forma que o computador possa executar, pois geralmente a quantidade de informações é muito grande para gerenciar sem um computador, utilizando somente fichários e gaveteiros, por exemplo, como era feito antigamente. Desta forma, o software geralmente é um importante componente de um sistema de informações. Os profissionais da área geram softwares (programas), que são executados em hardwares (equipamentos) operados por usuários (indivíduos), preparados e treinados em procedimentos operacionais padronizados, dotados de conhecimentos do software e hardware para seu trabalho. A",QA
Programação por contrato do inglês Design by contract (DbC) ,"Programação por contrato do inglês Design by contract (DbC) é um abordagem de desenvolvimento de software que prescreve que os desenvolvedores devem definir métodos formais, especificações de interface precisas e verificáveis dos componentes de desenvolvimento de software, que acarreta na definição de Tipo Abstrato de Dados com pre-condições, pos-condições e constantes. Estas especificações são definidas como um ""contrato"", de acordo com os próprios conceitos de condições e obrigações dos contratos de negócio.
Devido o termo Design by Contract ser marca registrada da Eiffel Software nos EUA, muitos desenvolvedores se referem à abordagem como Programação por Contrato (Programming by contract).",QA
Um programa de computador ou programa informático é um conju,"Um programa de computador ou programa informático é um conjunto de instruções que descrevem uma tarefa a ser realizada por um computador. O termo pode ser uma referência ao código fonte, escrito em alguma linguagem de programação, ou ao arquivo que contém a forma executável deste código fonte. Este tema continua relevante e se mantem como base para estudos avancados.",QA
"Um aplicativo descentralizado, também conhecido como DApp, é","Um aplicativo descentralizado, também conhecido como DApp, é um aplicativo de computador que funciona em uma rede peer-to-peer descentralizada. DApps possuem código aberto e operam de forma autônoma, independentemente de autoridades centrais. Este conceito e amplamente utilizado e fundamental para profissionais da area.",Blockchain
O GNU Compiler Collection (chamado usualmente por GCC) é um ,"O GNU Compiler Collection (chamado usualmente por GCC) é um conjunto de compiladores de linguagens de programação produzido pelo projecto GNU para construir um sistema operativo semelhante ao Unix livre. Faz parte do sistema operativo GNU e FSF, sendo uma das ferramentas essenciais para manter o software",Frontend
Smartphone é um dispositivo móvel que combina a funcionalida,"Smartphone é um dispositivo móvel que combina a funcionalidade de um telefone celular tradicional com recursos avançados de computação. Normalmente, ele tem uma interface de tela sensível ao toque, permitindo que os usuários acessem uma ampla variedade de aplicativos e serviços, como navegação na web, e-mail e mídia social, bem como reprodução e streaming de multimídia. Os smartphones têm câmeras integradas, navegação GPS e suporte para vários métodos de comunicação, incluindo chamadas de voz, mensagens de texto e aplicativos de mensagens baseados na Internet.
Os smartphones se distinguem dos telefones com recursos mais antigos por seus recursos de hardware mais avançados e sistemas operacionais móveis abrangentes, acesso à Internet, aplicativos comerciais, pagamentos móveis e funcionalidade multimídia, incluindo música, vídeo, jogos, rádio e televisão.
Os smartphones substituíram em grande parte os dispositivos de assistente digital pessoal (PDA), os PCs portáteis/do tamanho da palma da mão, os leitores de mídia portáteis (PMP), as câmeras point-and-shoot, as filmadoras e, em menor grau, os consoles de videogame portáteis, os dispositivos de leitura eletrônica, as calculadoras de bolso e as unidades de rastreamento GPS.
Desde o início da década de 2010, o hardware aprimorado e a comunicação sem fio mais rápida (devido a padrões como LTE e, posteriormente, 5G NR) impulsionaram o crescimento da indústria de smartphones. Em 2014, mais de um bilhão de smartphones foram vendidos globalmente a cada ano. Só em 2019, foram enviadas 1,54 bilhões de unidades de smartphones em todo o mundo. 75,05 por cento da população mundial era usuária de smartphones em 2020. Este conceito e amplamente utilizado e fundamental para profissionais da area.",Mobile
Uma carteira digital de criptomoeda é um mecanismo que permi,"Uma carteira digital de criptomoeda é um mecanismo que permite armazenar criptomoedas e realizar transferências utilizando o computador ou celular. Normalmente é um software ou um hardware que permite um usuário guardar seu montante em criptomoeda, podendo também ter outras formas como as paper wallets. Assim como os navegadores estão para a Internet, permitindo um usuário acessar páginas da rede, as carteiras digitais estão para as criptomoedas, permitindo as transações de criptomoeda de maneira facilitada, com segurança e acesso a aplicativos decentralizados.",Blockchain
"SegWit ou Segregated Witness (Testemunha Segregada), é uma p","SegWit ou Segregated Witness (Testemunha Segregada), é uma proposta de mudança nas regras do software que rege o protocolo Bitcoin. Teve como objetivo sanar os problemas relacionados a maleabilidade de transações,aumentar a capacidade máxima do bloco e implementar recursos necessários para o suporte a outras aplicações como a Lightning Network (Rede Relâmpago). SegWit se caracteriza como um Soft Fork, isto é, um enrijecimento das regras do protocolo que leva a uma retrocompatibilidade com os antigos blocos da rede. Logo, ao contrário dos Hard Forks, seu ativamento não provoca a criação de uma nova blockchain. Sua ativação foi resultado de um consenso entre os usuários na rede Bitcoin, sendo necessário mais de 95% de aprovação da comunidade pela mudança. No dia 24 de Agosto de 2017, o SegWit foi ativado na rede principal do Bitcoin. Compreender bem este assunto e essencial para quem atua ou estuda nesta area.",Blockchain
A Cloud Native Computing Foundation (CNCF) é um projeto da L,"A Cloud Native Computing Foundation (CNCF) é um projeto da Linux Foundation fundado em 2015 para avançar o desenvolvimento e adoção de tecnologias de containers.
A CNCF foi anunciada junto da versão 1.0 do Kubernetes, um gerenciador de clusters de containers de código aberto, que foi contribuído para a Linux Foundation pelo Google. Os membros fundadores da CNCF incluem Google, CoreOS, Mesosphere, Red Hat, Twitter, Huawei, Intel, RX-M, Cisco, IBM, Docker, Univa e VMware. Hoje, o CNCF é apoiado por mais de 450 membros.
Dan Kohn liderou a CNCF como diretor executivo até maio de 2020. A fundação anunciou que Priyanka Sharma, diretora de Cloud Native Alliances no GitLab, assumiria a função de gerente geral em seu lugar. Sharma descreve a CNCF como “uma organização muito impactante construída por um pequeno grupo de pessoas, mas [dentro] de um ecossistema muito grande”.
O relatório anual da CNCF publicado em 2020 mostrou um crescimento significativo da fundação em termos de adesão, participação em eventos, treinamento e investimento na indústria. Em 2019, a CNCF cresceu 50% em relação ao ano anterior, com 173 novos membros e um crescimento de quase 90% em utilizadores finais. O relatório apontou um aumento de 78% no uso do Kubernetes em ambientes produtivos.",DevOps
A Cloud Native Computing Foundation (CNCF) é um projeto da L,"A Cloud Native Computing Foundation (CNCF) é um projeto da Linux Foundation fundado em 2015 para avançar o desenvolvimento e adoção de tecnologias de containers.
A CNCF foi anunciada junto da versão 1.0 do Kubernetes, um gerenciador de clusters de containers de código aberto, que foi contribuído para a Linux Foundation pelo Google. Os membros fundadores da CNCF incluem Google, CoreOS, Mesosphere, Red Hat, Twitter, Huawei, Intel, RX-M, Cisco, IBM, Docker, Univa e VMware. Hoje, o CNCF é apoiado por mais de 450 membros.
Dan Kohn liderou a CNCF como diretor executivo até maio de 2020. A fundação anunciou que Priyanka Sharma, diretora de Cloud Native Alliances no GitLab, assumiria a função de gerente geral em seu lugar. Sharma descreve a CNCF como “uma organização muito impactante construída por um pequeno grupo de pessoas, mas [dentro] de um ecossistema muito grande”.
O relatório anual da CNCF publicado em 2020 mostrou um crescimento significativo da fundação em termos de adesão, participação em eventos, treinamento e investimento na indústria. Em 2019, a CNCF cresceu 50% em relação ao ano anterior, com 173 novos membros e um crescimento de quase 90% em utilizadores finais. O relatório apontou um aumento de 78% no uso do Kubernetes em ambientes produtivos. Dominar este conhecimento diferencia profissionais em qualquer segmento do mercado.",DevOps
A virtualização em nível de sistema operacional é um paradig,"A virtualização em nível de sistema operacional é um paradigma de virtualização de sistema operacional (SO) no qual o núcleo (kernel) permite a existência de múltiplas instâncias isoladas de espaço de usuário, chamadas de contêineres (LXC, Solaris Containers, AIX WPARs, HP-UX SRP Containers, Docker, Podman, Guix), zonas (Solaris Containers), servidores virtuais privados (OpenVZ), partições, ambientes virtuais (VEs), núcleos virtuais (DragonFly BSD) e jails (FreeBSD jail e chroot). Tais instâncias podem parecer computadores reais do ponto de vista dos programas executados nelas. Um programa de computador executado em um sistema operacional comum pode ver todos os recursos (dispositivos conectados, arquivos e pastas, compartilhamentos de rede, potência da CPU, capacidades de hardware quantificáveis) daquele computador. Programas executados dentro de um contêiner só podem ver o conteúdo do contêiner e os dispositivos atribuídos a ele. Em sistemas operacionais Unix-like, esse",DevOps
"MEAN (MongoDB, Express","MEAN (MongoDB, Express.js, AngularJS (ou Angular), e Node.js) é um conjunto de soluções JavaScript de software livre e código aberto para a construção de páginas web dinâmicas e aplicações web.
Como todos os componentes do conjunto são em Javascript, as aplicações feitas com MEAN podem ser escritas usando a mesma linguagem tanto no back-end(lado do servidor) como no front-end(lado do cliente).
Embora seja frequentemente comparado com outros conjuntos de solução para desenvolvimento web, como o LAMP (Linux, Apache, MariaDB/MySQL e PHP), os componentes do MEAN são mais próximos da programação de alto nível, pois incluem uma ferramenta para camada de apresentação da aplicação, e não incluem uma camada de sistema operacional.
A sigla MEAN foi usada pela primeira vez por pelo desenvolvedor Valeri Karpov que em 2013 introduziu o termo em seu Blog. A logo, criada pelo designer gráfico Austin Anderson para o grupo original de desenvolvedores MEAN no LinkedIn, foi feita juntando as primeiras letras das logos de cada um dos componentes do conjunto MEAN.",Frontend
O netfilter é um módulo que fornece ao sistema operacional L,"O netfilter é um módulo que fornece ao sistema operacional Linux as funções de firewall, NAT e log dos dados que trafegam por rede de computadores. 
iptables é o nome da ferramenta do espaço do usuário que permite a criação de regras de firewall e NATs. Apesar de, tecnicamente, o iptables ser apenas uma ferramenta que controla o módulo netfilter, o nome ""iptables"" é frequentemente utilizado como referência ao conjunto completo de funcionalidades do netfilter. O iptables é parte de todas as distribuições modernas do Linux.",Ciberseguranca
Processamento de língua natural (PLN) é uma subárea da ciênc,"Processamento de língua natural (PLN) é uma subárea da ciência da computação, inteligência artificial e da linguística que estuda os problemas da geração e compreensão automática de línguas humanas naturais. Sistemas de geração de língua natural convertem informação de bancos de dados de computadores em linguagem compreensível ao ser humano e sistemas de compreensão de língua natural convertem ocorrências de linguagem humana em representações mais formais, mais facilmente manipuláveis por programas de computador. Alguns desafios do PLN são compreensão de língua natural, fazer com que computadores extraiam sentido de linguagem humana ou natural e geração de língua natural.",Dados
"O ciclo de vida de desenvolvimento de sistemas (CVDS), do in","O ciclo de vida de desenvolvimento de sistemas (CVDS), do inglês systems development life cycle (SDLC), é, em engenharia de sistemas, sistemas de informação e engenharia de software, um processo de criação ou alteração de sistemas de informação, bem como os modelos e metodologias que as pessoas utilizam para desenvolver esses sistemas. Em engenharia da computação, o conceito de CVDS sustenta muitos tipos de metodologias de desenvolvimento de software. Essas metodologias formam a estrutura (framework) para o planejamento e controle da criação de um sistema de informação: o processo de desenvolvimento de software.
O CVDS é utilizado por um analista de sistemas para desenvolver um sistema de informação. Visa produzir um sistema de alta qualidade que atenda ou exceda as expectativas do cliente, seja concluído dentro do tempo e dos custos estimados, funcione de forma eficaz e eficiente na infraestrutura de tecnologia da informação atual e planejada, e tenha baixo custo de manutenção.
Os sistemas de computadores são complexos e frequentemente integram múltiplos sistemas tradicionais fornecidos por diferentes fornecedores de software. Para gerenciar esse nível de complexidade, uma série de modelos ou metodologias de CVDS foram criadas ao longo das décadas, como o modelo em cascata, espiral, desenvolvimento ágil, prototipagem rápida, incremental e o modelo ""sincronizar e estabilizar"".
Com a ascensão da inteligência artificial generativa e dos agentes de IA entre 2023 e 2026, o CVDS passou por uma transformação profunda: sistemas autônomos de IA passaram a ser integrados a cada fase do ciclo de desenvolvimento, originando o paradigma do CVDS aumentado por IA (Agentic SDLC). Este conceito e amplamente utilizado e fundamental para profissionais da area.",DevOps
Uma política de segurança da informação (PSI) ou política de,"Uma política de segurança da informação (PSI) ou política de segurança das informações e comunicações (PoSIC) tem por objetivo possibilitar o gerenciamento da segurança de informação em uma organização, estabelecendo regras e padrões para proteção da informação. A política possibilita manter a confidencialidade, garantir que a informação não seja alterada ou perdida e permitir que a informação esteja disponível quando for necessário. É um elemento essencial para o sucesso de um SGSI (Sistema de Gestão de Segurança da Informação).
A segurança da informação procura proteger diferentes tipos de ameaças para garantir a continuidade dos negócios, reduzir riscos e busca a maximização dos retornos em investimentos e ampliação das oportunidades de negócios.
O conteúdo da política de segurança da informação varia. Entre as organizações, dependendo de seu grau de informatização, de mercado, requisitos de segurança, etc. No entanto, uma política de segurança da informação geralmente inclui a definição de segurança da Informação, seus objetivos e o que compõe. Confia no compromisso da alta administração, define os procedimentos de controle de segurança da informação a serem implementados, como o uso de senhas, as responsabilidades dessa política e as penalidades de sua violação.
Política de segurança da informação é a padronização das normas obrigatórias a fim de manter o controle do comportamentos dos envolvidos para garantir a proteção e as informações da organização. Se tornando semelhante ao Direito, as leis possuem em si definição semelhante as políticas de segurança da informação, e para a avaliação de eficiência e eficácia de uma PSI, quanto a manutenção comportamental,  é indicado uma adaptação das teorias de análise comportamental do Direito.
Seu processo de implantação deve resultar na documentação dos procedimentos e sua padronização, também suas ferramentas e técnicas utilizadas. Criando assim indicadores, registros e definindo um processo de conscientização.
Os controles devem ser definidos levando em conta as características de cada empresa, definindo o que é permitido e o que é proibido. A implantação, para ser bem sucedida, deve partir da diretoria da empresa para os demais funcionários (abordagem top down). A política deve ser divulgada para todos os funcionários da organização, de forma a manter a segurança das informações.
Um método importante de avaliar em segurança da informação o quanto o comportamento de seu profissional é seguro ou perigoso aos dados e ativos de uma empresa leva em conta; 

a susceptibilidade a ameaças por parte do funcionário;
a severidade das ameaças que ele possa vir a receber;
a certeza da detecção por parte da POSIC;
a severidade da punição;
o esforço de salvaguarda;
a satisfação do funcionário. Dominar este conhecimento diferencia profissionais em qualquer segmento do mercado.",Ciberseguranca
"Kit de desenvolvimento de software, também conhecido como So","Kit de desenvolvimento de software, também conhecido como Software development kit, SDK ou ""devkit"", é tipicamente um conjunto de ferramentas de desenvolvimento de software que permite a criação de aplicativos para um certo pacote de software, framework,",Backend
Flutter é um kit de desenvolvimento de software de interface,"Flutter é um kit de desenvolvimento de software de interface de usuário (toolkit e framework), de código aberto, criado pela empresa Google em 2015, baseado na linguagem de programação Dart, que possibilita a criação de aplicativos para Web (através de WebAssembly) e para os sistemas operacionais Android, iOS, Windows, macOS, Linux e Fuchsia. Este tema continua relevante e se mantem como base para estudos avancados.",Mobile
Uma carteira digital de criptomoeda é um mecanismo que permi,"Uma carteira digital de criptomoeda é um mecanismo que permite armazenar criptomoedas e realizar transferências utilizando o computador ou celular. Normalmente é um software ou um hardware que permite um usuário guardar seu montante em criptomoeda, podendo também ter outras formas como as paper wallets. Assim como os navegadores estão para a Internet, permitindo um usuário acessar páginas da rede, as carteiras digitais estão para as criptomoedas, permitindo as transações de criptomoeda de maneira facilitada, com segurança e acesso a aplicativos decentralizados. Este conceito e amplamente utilizado e fundamental para profissionais da area.",Blockchain
Injeção de SQL (do inglês SQL Injection) é um tipo de ameaça,"Injeção de SQL (do inglês SQL Injection) é um tipo de ameaça de segurança que se aproveita de vulnerabilidades em sistemas que trabalham com bases de dados realizando ataques com comandos SQL; onde o atacante consegue inserir uma instrução SQL personalizada e indevida através da entrada de dados de uma aplicação, como formulários ou URL de uma aplicação online.",Dados
"Na computação em nuvem, a elasticidade é definida como ""o gr","Na computação em nuvem, a elasticidade é definida como ""o grau em que um sistema é capaz de adaptar-se a carga de trabalho através de provisionamento e desprovisionamento de recursos automaticamente, de forma que em cada ponto no tempo, os recursos disponíveis correspondam à demanda atual, tão próxima quanto",DevOps
"O RUP, Rational Unified Process (ou Processo Unificado da Ra","O RUP, Rational Unified Process (ou Processo Unificado da Rational), é um processo proprietário de Engenharia de software criado pela Rational Software Corporation, adquirida pela IBM, ganhando um novo nome IRUP que agora é uma abreviação de IBM Rational Unified Process e tornando-se uma brand na área de Software, fornecendo técnicas a serem seguidas pelos membros da equipe de desenvolvimento de software com o objetivo de aumentar a sua produtividade no processo de desenvolvimento.
O RUP usa a abordagem da orientação a objetos em sua concepção e é projetado e documentado utilizando a notação UML (Unified Modeling Language) para ilustrar os processos em ação. Utiliza técnicas e práticas aprovadas comercialmente.
Ainda assim, existem dúvidas a respeito de como a determinação clara de objetivos não pode mais se dissociar dos índices pretendidos. Do mesmo modo, a consolidação das estruturas estimula a padronização dos procedimentos normalmente adotados.
É um processo considerado pesado e preferencialmente aplicável a grandes equipes de desenvolvimento e a grandes projetos, porém o fato de ser amplamente customizável torna possível que seja adaptado para projetos de qualquer escala. Para a gerência do projeto, o RUP provê uma solução disciplinada de como assinalar tarefas e responsabilidades dentro de uma organização de desenvolvimento de software.
O RUP é, por si só, um produto de software. É modular e automatizado, e toda a sua metodologia é apoiada por diversas ferramentas de desenvolvimento integradas e vendidas pela IBM através de seus ""Rational Suites"".
Métodos concorrentes no campo da engenharia de software incluem o ""Cleanroom"" (considerado pesado) e os Métodos Ágeis (leves) como a Programação Extrema (XP-Extreme Programming), Scrum, FDD e outros.",QA
"O número de criptomoedas disponíveis na internet, de acordo ","O número de criptomoedas disponíveis na internet, de acordo com dados de Julho de 2024, é superior a 19 milhões e em constante crescimento. Novas criptomoedas podem ser criadas a qualquer momento.
O bitcoin é a principal criptomoeda do mercado, responsável por cerca de 40% da capitalização total de mercado. As 20 maiores criptomoedas alternativas (altcoins) juntas representam cerca de 45% da capitalização. O restante das 5.980 criptomoedas somadas são responsáveis por 9% da capitalização total.
O bitcoin é atualmente é a maior rede blockchain por capitalização de mercado, seguido pelo Ethereum, Binance Coin e Tether. Este tema continua relevante e se mantem como base para estudos avancados.",Blockchain
Coding Dojo é um método de aprendizagem para desenvolvimento,"Coding Dojo é um método de aprendizagem para desenvolvimento de projetos em computação, utilizado em universidades, eventos de computação, empresas e hackerspaces. Nessa dinâmica, todas as",QA
Microsoft SQL Server é um sistema gerenciador de Banco de da,"Microsoft SQL Server é um sistema gerenciador de Banco de dados relacional (SGBD) desenvolvido pela Sybase em parceria com a Microsoft. Esta parceria durou até 1994, com o lançamento da versão para Windows NT e desde então a Microsoft mantém a manutenção do produto. Como um Banco de dados, é um produto de software cuja principal função é a de armazenar e recuperar dados solicitados por outras aplicações de software, seja aqueles no mesmo computador ou aqueles em execução em outro computador através de uma rede (incluindo a Internet). Há várias diferentes edições do Microsoft SQL Server destinadas a públicos diferentes e para diferentes cargas de trabalho (variando de pequenas aplicações que armazenam e recuperam dados no mesmo computador, a milhões de usuários e computadores que acessam grandes quantidades de dados a partir da Internet ao mesmo tempo).",Dados
Engenharia de software é uma área interdisciplinar de conhec,"Engenharia de software é uma área interdisciplinar de conhecimento, que agrega ciências exatas e humanas, por exemplo, engenharia e administração. A área rege o processo produtivo de sistemas baseados em rotinas computacionais, chamado processo de software, que por sua vez inclui especificação, desenvolvimento, manutenção e criação de software. Tais atividades podem ser realizadas com a aplicação de tecnologias e práticas de gerência de projetos e outras disciplinas, visando organização, produtividade e qualidade. Atualmente, essas tecnologias e práticas englobam linguagens de programação, banco de dados, ferramentas, plataformas, bibliotecas, padrões de projeto de software, processo de software e qualidade de software.
Os fundamentos científicos para a engenharia de software envolvem o uso de modelos abstratos e precisos que permitem ao engenheiro especificar, projetar, implementar e manter sistemas de software, avaliando e garantindo suas qualidades. A área que estuda e avalia os processos de engenharia de software, propondo a evolução dos processos, ferramentas e métodos de suporte a engenharia de software é a Engenharia de Software Experimental.",Backend
"Cracker (aportuguesado como cráquer), ou ciberpirata, é o te","Cracker (aportuguesado como cráquer), ou ciberpirata, é o termo usado para designar o indivíduo com grande conhecimento de informática que pratica a quebra (ou cracking) de um sistema de segurança de forma ilegal (crime informático) ou a quebra sem ética. Este termo foi criado em 1985 por hackers em defesa contra o uso jornalístico pejorativo do termo ""hacker"", que reflete a forte revolta destes contra o roubo e o vandalismo praticados pelos crackers. O sentido pejorativo do hacker ainda persiste entre o público leigo.",Ciberseguranca
Microsoft SQL Server é um sistema gerenciador de Banco de da,"Microsoft SQL Server é um sistema gerenciador de Banco de dados relacional (SGBD) desenvolvido pela Sybase em parceria com a Microsoft.
Esta parceria durou até 1994, com o lançamento da versão para Windows NT e desde então a Microsoft mantém a manutenção do produto.
Como um Banco de dados, é um produto de software cuja principal função é a de armazenar e recuperar dados solicitados por outras aplicações de software, seja aqueles no mesmo computador ou aqueles em execução em outro computador através de uma rede (incluindo a Internet).
Há várias diferentes edições do Microsoft SQL Server destinadas a públicos diferentes e para diferentes cargas de trabalho (variando de pequenas aplicações que armazenam e recuperam dados no mesmo computador, a milhões de usuários e computadores que acessam grandes quantidades de dados a partir da Internet ao mesmo tempo).
Suas linguagens de consulta primárias são Transact-SQL (T-SQL) e ANSI SQL.
Mantido pela Microsoft há anos, é um dos principais SGBDs relacionais do mercado. Distribuído em diferentes edições e com várias ferramentas integradas, esse banco é capaz de atender às demandas desde os mais simples negócios até os mais complexos cenários que lidam com grande volume de dados.
Antigamente o SQL Server era um banco de dados relacional. Essencialmente você armazenava nele dados estruturados no formato tabular (linhas e colunas).
Ele permite a criação de tabelas relacionadas, evitando a necessidade de armazenar dados redundantes em vários locais dentro de um banco de dados. O modelo relacional também fornece integridade referencial e outras restrições de integridade para manter a precisão dos dados. O SQL Server suporta transações, é aderente e suporta os princípios de atomicidade, consistência, isolamento e durabilidade.",Dados
Injeção de SQL (do inglês SQL Injection) é um tipo de ameaça,"Injeção de SQL (do inglês SQL Injection) é um tipo de ameaça de segurança que se aproveita de vulnerabilidades em sistemas que trabalham com bases de dados realizando ataques com comandos SQL; onde o atacante consegue inserir uma instrução SQL personalizada e indevida através da entrada de dados de uma aplicação, como formulários ou URL de uma aplicação online. Este tema continua relevante e se mantem como base para estudos avancados.",Dados
Plasma é uma tecnologia criada por Vitalik Butterin e Joseph,"Plasma é uma tecnologia criada por Vitalik Butterin e Joseph Poon em 11 de agosto de 2017 para solucionar o problema de escalabilidade presente na blockchain do Ethereum. Semelhante à Lightning Network do Bitcoin, Plasma funciona como uma segunda camada acima da blockchain principal do Ethereum, onde blockchains secundárias são criadas acima da blockchain principal, com seus próprios critérios de validação. Isso possibilita com que",Blockchain
"A crise do software foi um termo utilizado nos anos 1970, qu","A crise do software foi um termo utilizado nos anos 1970, quando a engenharia de software era praticamente inexistente. O termo expressava as dificuldades do desenvolvimento de software frente ao rápido crescimento da demanda por software, da complexidade dos problemas a serem resolvidos e da inexistência de técnicas estabelecidas para o desenvolvimento de sistemas que funcionassem adequadamente ou pudessem ser validados. A noção da crise do software emergiu no final dos anos 60. Uma das primeiras e mais conhecidas referências ao termo foi feita por Edsger Dijkstra, na apresentação feita em 1972 na Association for Computing Machinery ao ser laureado com o Prêmio Turing, intitulada The Humble Programmer (EWD340) e publicada no periódico Communications of the ACM. O artigo pode ser encontrado em Edsger Dijkstra: The Humble Programmer",QA
Mt. Gox foi uma corretora de,"Mt. Gox foi uma corretora de bitcoin com sede em Shibuya, Tóquio, Japão . Lançada em 2010, ela era responsável por mais de 70% de todas as transações com Bitcoin (BTC) em todo o mundo até o início de 2014, quando cessou abruptamente suas operações em meio a revelações de seu envolvimento na perda/roubo de centenas de milhares de bitcoins, então avaliados em centenas de milhões em Dólares americanos.
Em fevereiro de 2014, a Mt. Gox suspendeu as negociações em sua plataforma, tirou seu site do ar e entrou com um pedido de proteção contra falência. Em abril de 2014, a empresa iniciou um processo de liquidação. Embora 200.000 bitcoins tenham sido “encontrados” desde então, os motivos do desaparecimento – roubo, fraude, má gestão ou uma combinação destes — inicialmente não eram claros. Novas evidências apresentadas em abril de 2015 pela empresa de segurança de Tóquio WizSec os levaram a concluir que “a maioria ou todos os bitcoins perdidos foram roubados diretamente da carteira de criptomoedas da Mt. Gox ao longo do tempo, começando no final de 2011”. Compreender bem este assunto e essencial para quem atua ou estuda nesta area.",Blockchain
"Computação em nuvem (em inglês, cloud computing) é um termo ","Computação em nuvem (em inglês, cloud computing) é um termo coloquial para a disponibilidade sob demanda de recursos do sistema de computador, especialmente armazenamento de dados e capacidade de computação, sem o gerenciamento ativo direto do utilizador. O termo geralmente é usado para descrever centros de dados disponíveis para muitos utilizadores pela Internet. Nuvens em grande escala, predominantes hoje em dia, geralmente têm funções distribuídas em vários locais dos servidores centrais. Se a conexão com o utilizador for relativamente próxima, pode ser designado um servidor de borda.
O armazenamento de dados é feito em serviços que poderão ser acedidos de qualquer lugar do mundo, a qualquer hora, não havendo necessidade de instalação de programas ou de armazenar dados. O acesso a programas, serviços e arquivos é remoto, através da Internet - daí a alusão à nuvem. O uso desse modelo (ambiente) é mais viável do que o uso de unidades físicas.
Num sistema operacional disponível na Internet, a partir de qualquer computador e em qualquer lugar, pode-se ter acesso a informações, arquivos e programas num sistema único, independente de plataforma. O requisito mínimo é um computador compatível com os recursos disponíveis na Internet. O PC torna-se apenas um chip ligado à Internet — a ""grande nuvem"" de computadores — sendo necessários somente os dispositivos de entrada (teclado, rato/mouse) e saída (monitor).",Cloud/Infra
Nano (anteriormente conhecida como RaiBlocks) é uma criptomo,"Nano (anteriormente conhecida como RaiBlocks) é uma criptomoeda peer-to-peer de código aberto, de baixa latência e alta escalabilidade, que oferece transações instantâneas livres de taxas. É diferente do Bitcoin, pois não utiliza Blockchain e sim DAG (Grafos acíclicos dirigidos). Com a Nano,",Blockchain
"this, self e Me são palavras-chave usadas em algumas linguag","this, self e Me são palavras-chave usadas em algumas linguagens de programação de computador para se referir ao objeto, classe ou outra entidade da qual o código atualmente em execução faz parte. A entidade referida por essas palavras-chave depende, portanto, do contexto de execução (por exemplo, qual objeto está tendo seu método",Backend
"Um aplicativo descentralizado, também conhecido como DApp, é","Um aplicativo descentralizado, também conhecido como DApp, é um aplicativo de computador que funciona em uma rede peer-to-peer descentralizada. DApps possuem código aberto e operam de forma autônoma, independentemente de autoridades centrais.",Blockchain
"O ciclo de vida de desenvolvimento de sistemas (CVDS), do in","O ciclo de vida de desenvolvimento de sistemas (CVDS), do inglês systems development life cycle (SDLC), é, em engenharia de sistemas, sistemas de informação e engenharia de software, um processo de criação ou alteração de sistemas de informação, bem como os modelos e metodologias que as pessoas utilizam para desenvolver esses sistemas. Em engenharia da computação, o conceito de CVDS sustenta muitos tipos de metodologias de desenvolvimento de software. Essas metodologias formam a estrutura (framework) para o planejamento e controle da criação de um sistema de informação: o processo de desenvolvimento de software.
O CVDS é utilizado por um analista de sistemas para desenvolver um sistema de informação. Visa produzir um sistema de alta qualidade que atenda ou exceda as expectativas do cliente, seja concluído dentro do tempo e dos custos estimados, funcione de forma eficaz e eficiente na infraestrutura de tecnologia da informação atual e planejada, e tenha baixo custo de manutenção.
Os sistemas de computadores são complexos e frequentemente integram múltiplos sistemas tradicionais fornecidos por diferentes fornecedores de software. Para gerenciar esse nível de complexidade, uma série de modelos ou metodologias de CVDS foram criadas ao longo das décadas, como o modelo em cascata, espiral, desenvolvimento ágil, prototipagem rápida, incremental e o modelo ""sincronizar e estabilizar"".
Com a ascensão da inteligência artificial generativa e dos agentes de IA entre 2023 e 2026, o CVDS passou por uma transformação profunda: sistemas autônomos de IA passaram a ser integrados a cada fase do ciclo de desenvolvimento, originando o paradigma do CVDS aumentado por IA (Agentic SDLC).",QA
"Scriptol é uma linguagem de programação de propósito geral, ","Scriptol é uma linguagem de programação de propósito geral, orientada ao objeto que pode ser usada para criar scripts, aplicativos e páginas na Web.",Frontend
